city,city_ascii,lat,lng,admin_name,population,country_id2
Polba,Polba,22.9615,88.3066,West Bengal,6626,3
Amga,Amga,60.8972,131.9806,Sakha (Yakutiya),6626,11
Altach,Altach,47.35,9.65,Vorarlberg,6624,73
Brendola,Brendola,45.4667,11.45,Veneto,6624,52
Poggio Rusco,Poggio Rusco,44.9775,11.1192,Lombardy,6623,52
Plouguerneau,Plouguerneau,48.6058,-4.5042,Bretagne,6623,22
GhadÄmis,Ghadamis,30.1333,9.5,NÄlÅ«t,6623,95
Stephenville,Stephenville,48.55,-58.5667,Newfoundland and Labrador,6623,36
Feldkirchen bei Graz,Feldkirchen bei Graz,47.0125,15.4425,Steiermark,6622,73
Kervignac,Kervignac,47.7633,-3.2389,Bretagne,6622,22
Battlefield,Battlefield,37.1194,-93.3683,Missouri,6622,10
Puerto Real,Puerto Real,18.0762,-67.1861,Puerto Rico,6621,238
ArgÃ©s,Arges,39.805,-4.0572,Castille-La Mancha,6621,33
North Caldwell,North Caldwell,40.8629,-74.2576,New Jersey,6621,10
Beaver Dam,Beaver Dam,37.4042,-86.8742,Kentucky,6621,10
Eggersdorf bei Graz,Eggersdorf bei Graz,47.1228,15.5992,Steiermark,6620,73
Ladera Heights,Ladera Heights,33.9972,-118.374,California,6620,10
KÃ¡to Achaá¸¯a,Kato Achaia,38.15,21.55,DytikÃ­ EllÃ¡da,6618,123
Museros,Museros,39.5658,-0.3411,Valencia,6618,33
Twyford,Twyford,51.477,-0.867,Wokingham,6618,21
IndependÃªncia,Independencia,-27.8328,-54.1878,Rio Grande do Sul,6618,5
Winthrop Harbor,Winthrop Harbor,42.4805,-87.8294,Illinois,6618,10
Whitmore Lake,Whitmore Lake,42.4235,-83.7524,Michigan,6618,10
Saint-RÃ©my,Saint-Remy,46.7633,4.8375,Bourgogne-Franche-ComtÃ©,6617,22
Villadossola,Villadossola,46.0736,8.2669,Piedmont,6617,52
RÃ­udoms,Riudoms,41.1391,1.052,Catalonia,6617,33
Oulad Sbih,Oulad Sbih,33.7333,-7.2,Casablanca-Settat,6616,41
Timoulilt,Timoulilt,32.2,-6.4667,BÃ©ni Mellal-KhÃ©nifra,6616,41
Glandorf,Glandorf,52.0839,8.0022,Lower Saxony,6616,44
Arnstedt,Arnstedt,51.6833,11.4667,Saxony-Anhalt,6616,44
Yemilchyne,Yemilchyne,50.8708,27.8028,Zhytomyrsâ€™ka Oblastâ€™,6616,49
Formigueiro,Formigueiro,-30,-53.4989,Rio Grande do Sul,6616,5
Arapoema,Arapoema,-7.6578,-49.0639,Tocantins,6616,5
Hillsboro,Hillsboro,39.2123,-83.6112,Ohio,6616,10
Brewton,Brewton,31.1111,-87.0737,Alabama,6615,10
Barua GopÄlpur,Barua Gopalpur,24.5618,87.8121,West Bengal,6614,3
Asten,Asten,48.2167,14.4167,OberÃ¶sterreich,6613,73
Kermit,Kermit,31.854,-103.0924,Texas,6613,10
Chinchilla,Chinchilla,-26.7383,150.6283,Queensland,6612,39
Sury-le-Comtal,Sury-le-Comtal,45.5375,4.1831,Auvergne-RhÃ´ne-Alpes,6612,22
WutÃ¶schingen,Wutoschingen,47.6636,8.3689,Baden-WÃ¼rttemberg,6612,44
Kropp,Kropp,54.4111,9.5087,Schleswig-Holstein,6612,44
Medzilaborce,Medzilaborce,49.2717,21.9042,PreÅ¡ovskÃ½,6612,136
Montenero di Bisaccia,Montenero di Bisaccia,41.95,14.7833,Molise,6612,52
Demopolis,Demopolis,32.498,-87.8298,Alabama,6612,10
Givet,Givet,50.1381,4.8242,Grand Est,6610,22
Jussara,Jussara,-23.6208,-52.4689,ParanÃ¡,6610,5
Awjilah,Awjilah,29.1081,21.2869,Al WÄhÌ§Ät,6610,95
Dalton,Dalton,42.4795,-73.1533,Massachusetts,6610,10
RÄnÄ«ganj,Raniganj,25.8564,87.9124,West Bengal,6609,3
Cambo-les-Bains,Cambo-les-Bains,43.3578,-1.4017,Nouvelle-Aquitaine,6609,22
Fabbrico,Fabbrico,44.8667,10.8,Emilia-Romagna,6609,52
Blanca,Blanca,38.1792,-1.3761,Murcia,6608,33
Talent,Talent,42.2404,-122.7807,Oregon,6608,10
Barro Duro,Barro Duro,-5.8178,-42.5128,PiauÃ­,6607,5
Orlov,Orlov,58.5333,48.8833,Kirovskaya Oblastâ€™,6607,11
Rives,Rives,45.3508,5.5022,Auvergne-RhÃ´ne-Alpes,6606,22
Hamilton,Hamilton,34.1346,-87.9755,Alabama,6606,10
Trinity,Trinity,35.8756,-80.0093,North Carolina,6606,10
Loriol-sur-DrÃ´me,Loriol-sur-Drome,44.7517,4.8225,Auvergne-RhÃ´ne-Alpes,6605,22
RajamÃ¤ki,Rajamaki,60.5275,24.75,Uusimaa,6605,125
Behren-lÃ¨s-Forbach,Behren-les-Forbach,49.1739,6.9347,Grand Est,6604,22
Serra San Bruno,Serra San Bruno,38.5833,16.3333,Calabria,6604,52
Avetrana,Avetrana,40.3539,17.7358,Puglia,6604,52
Normandy Park,Normandy Park,47.4343,-122.3436,Washington,6604,10
Peterborough,Peterborough,42.8905,-71.9394,New Hampshire,6604,10
Essex,Essex,41.3499,-72.4146,Connecticut,6604,10
Marina di Gioiosa Ionica,Marina di Gioiosa Ionica,38.3,16.3333,Calabria,6603,52
Holice,Holice,50.0661,15.986,PardubickÃ½ Kraj,6603,87
Saint-Pol-de-LÃ©on,Saint-Pol-de-Leon,48.6853,-3.9864,Bretagne,6603,22
Verneuil-sur-Avre,Verneuil-sur-Avre,48.7389,0.9278,Normandie,6602,22
Bridge City,Bridge City,29.9321,-90.1594,Louisiana,6602,10
Ploeren,Ploeren,47.6561,-2.8667,Bretagne,6601,22
Tamanredjo,Tamanredjo,5.7667,-55,Commewijne,6601,152
Ambridge,Ambridge,40.5922,-80.2265,Pennsylvania,6601,10
KondavÄ«du,Kondavidu,16.2597,80.2653,Andhra Pradesh,6600,3
Florestal,Florestal,-19.8889,-44.4328,Minas Gerais,6600,5
Amite City,Amite City,30.7323,-90.5133,Louisiana,6600,10
Santa FÃ© do Araguaia,Santa Fe do Araguaia,-7.1569,-48.7208,Tocantins,6599,5
Catasauqua,Catasauqua,40.6531,-75.4643,Pennsylvania,6599,10
Bezopasnoye,Bezopasnoye,45.6376,41.9358,Stavropolâ€™skiy Kray,6598,11
ThÃ´nes,Thones,45.8822,6.3256,Auvergne-RhÃ´ne-Alpes,6597,22
Pan de AzÃºcar,Pan de Azucar,-34.7757,-55.2247,Maldonado,6597,88
Mitterteich,Mitterteich,49.9498,12.2442,Bavaria,6596,44
Cocoa West,Cocoa West,28.3595,-80.7712,Florida,6595,10
Guadalix de la Sierra,Guadalix de la Sierra,40.7833,-3.6833,Madrid,6594,33
Nova Praha,Nova Praha,48.5572,32.8903,Kirovohradsâ€™ka Oblastâ€™,6593,49
Galaga,Galaga,16.2667,76.8333,KarnÄtaka,6592,3
Zierenberg,Zierenberg,51.3667,9.3,Hesse,6592,44
Eichendorf,Eichendorf,48.6333,12.85,Bavaria,6592,44
Villanueva de la Torre,Villanueva de la Torre,40.5842,-3.3025,Castille-La Mancha,6591,33
Marcaria,Marcaria,45.1167,10.5333,Lombardy,6591,52
Diamante,Diamante,-7.4278,-38.2639,ParaÃ­ba,6591,5
SÃ£o JosÃ© do PiauÃ­,Sao Jose do Piaui,-6.8719,-41.475,PiauÃ­,6591,5
Forestbrook,Forestbrook,33.7243,-78.9678,South Carolina,6591,10
Burntisland,Burntisland,56.06,-3.231,Fife,6590,21
Rheurdt,Rheurdt,51.4667,6.4667,North Rhine-Westphalia,6589,44
Eliot,Eliot,43.1488,-70.786,Maine,6589,10
La Tronche,La Tronche,45.2064,5.7403,Auvergne-RhÃ´ne-Alpes,6588,22
Le PÃ©age-de-Roussillon,Le Peage-de-Roussillon,45.3731,4.7975,Auvergne-RhÃ´ne-Alpes,6588,22
Mandadam,Mandadam,16.5194,80.5139,Andhra Pradesh,6588,3
Maulbronn,Maulbronn,49.0003,8.8108,Baden-WÃ¼rttemberg,6588,44
Dozza,Dozza,44.359,11.6277,Emilia-Romagna,6588,52
Muskoka Falls,Muskoka Falls,45.1264,-79.558,Ontario,6588,36
Schoorl,Schoorl,52.7014,4.6944,Noord-Holland,6586,115
Bethel,Bethel,60.7928,-161.7917,Alaska,6586,10
Ewa Villages,Ewa Villages,21.3418,-158.039,Hawaii,6585,10
KremsmÃ¼nster,Kremsmunster,48.055,14.1308,OberÃ¶sterreich,6585,73
Miraflores de la Sierra,Miraflores de la Sierra,40.8114,-3.7686,Madrid,6585,33
Ilshofen,Ilshofen,49.1703,9.9203,Baden-WÃ¼rttemberg,6584,44
Castello dâ€™Argile,Castello d'Argile,44.6811,11.2967,Emilia-Romagna,6583,52
Northgate,Northgate,39.2531,-84.5943,Ohio,6583,10
Qazaly,Qazaly,45.7628,62.1075,Qyzylorda,6582,72
Lathen,Lathen,52.8667,7.3167,Lower Saxony,6581,44
Sretensk,Sretensk,52.25,117.7167,Zabaykalâ€™skiy Kray,6581,11
Ngaruawahia,Ngaruawahia,-37.668,175.147,Waikato,6580,86
LlissÃ¡ de Vall,Llissa de Vall,41.5936,2.2431,Catalonia,6580,33
BeromÃ¼nster,Beromunster,47.1997,8.2,Luzern,6580,163
Eggolsheim,Eggolsheim,49.7708,11.0581,Bavaria,6580,44
Shikama,Shikama,38.5489,140.85,Miyagi,6580,1
Trysil,Trysil,61.31,12.315,Hedmark,6580,122
Santa Cruz,Santa Cruz,-6.5328,-38.0619,ParaÃ­ba,6579,5
Makaryev,Makaryev,57.8833,43.8,Kostromskaya Oblastâ€™,6579,11
Pryazovske,Pryazovske,46.7378,35.6416,Zaporizâ€™ka Oblastâ€™,6578,49
Devon,Devon,53.3633,-113.7322,Alberta,6578,36
CosalÃ¡,Cosala,24.4125,-106.6917,Sinaloa,6577,8
Digambarpur,Digambarpur,21.9343,88.3876,West Bengal,6577,3
San Marco Evangelista,San Marco Evangelista,41.0333,14.3333,Campania,6577,52
Oneonta,Oneonta,33.9392,-86.4929,Alabama,6577,10
Ampfing,Ampfing,48.2667,12.4167,Bavaria,6576,44
Mede,Mede,45.1,8.7333,Lombardy,6576,52
Velden,Velden,48.3667,12.25,Bavaria,6576,44
Jiaotanzhuang,Jiaotanzhuang,38.5284,113.75,Hebei,6576,7
Saint-Laurent-Blangy,Saint-Laurent-Blangy,50.3025,2.8028,Hauts-de-France,6575,22
Douar El Gouzal,Douar El Gouzal,34.5019,-4.1567,FÃ¨s-MeknÃ¨s,6575,41
Mehun-sur-YÃ¨vre,Mehun-sur-Yevre,47.1453,2.2158,Centre-Val de Loire,6574,22
Carral,Carral,43.2296,-8.356,Galicia,6574,33
Boa Vista do Burica,Boa Vista do Burica,-27.6689,-54.11,Rio Grande do Sul,6574,5
Monte Ãguila,Monte Aguila,-37.0879,-72.4385,BiobÃ­o,6574,29
SarayÃ¶nÃ¼,Sarayonu,38.2661,32.4064,Konya,6574,16
Mont Belvieu,Mont Belvieu,29.8524,-94.8784,Texas,6574,10
Nachrodt-Wiblingwerde,Nachrodt-Wiblingwerde,51.3167,7.65,North Rhine-Westphalia,6573,44
Verkhneye Kazanishche,Verkhneye Kazanishche,42.7306,47.1381,Dagestan,6573,11
South Monrovia Island,South Monrovia Island,34.1234,-117.9958,California,6572,10
Saá¸©am al JawlÄn,Saham al Jawlan,32.7811,35.9347,Darâ€˜Ä,6572,71
StarÃ© MÄ›sto,Stare Mesto,49.0752,17.4334,ZlÃ­nskÃ½ Kraj,6572,87
ArdavÄ«du,Ardavidu,15.6833,78.9667,Andhra Pradesh,6572,3
Porter,Porter,43.2517,-78.972,New York,6572,10
Bhadrapur,Bhadrapur,24.2624,87.952,West Bengal,6571,3
San Cipriano Picentino,San Cipriano Picentino,40.7167,14.8667,Campania,6571,52
Cold Spring,Cold Spring,39.013,-84.4349,Kentucky,6571,10
JoaquÃ­n SuÃ¡rez,Joaquin Suarez,-34.7336,-56.0367,Canelones,6570,88
Belsur,Belsur,25.3727,87.83,West Bengal,6570,3
Thal,Thal,47.4664,9.5667,Sankt Gallen,6570,163
Hainburg an der Donau,Hainburg an der Donau,48.1478,16.9419,NiederÃ¶sterreich,6570,73
Oberengstringen,Oberengstringen,47.4103,8.4633,ZÃ¼rich,6569,163
San Donaci,San Donaci,40.45,17.9167,Puglia,6569,52
Reduto,Reduto,-20.24,-41.9828,Minas Gerais,6569,5
Scriba,Scriba,43.4599,-76.4186,New York,6569,10
Harvard,Harvard,42.5059,-71.5853,Massachusetts,6569,10
Ban Tak,Ban Tak,17.05,99.0742,Tak,6568,12
Keene,Keene,32.3955,-97.3226,Texas,6568,10
Walnut Ridge,Walnut Ridge,36.0851,-90.9463,Arkansas,6568,10
Topsfield,Topsfield,42.6373,-70.9425,Massachusetts,6568,10
Ishqoshim,Ishqoshim,36.7248,71.6133,KÅ­histoni Badakhshon,6567,119
Makarov,Makarov,48.627,142.78,Sakhalinskaya Oblastâ€™,6567,11
Thompson's Station,Thompson's Station,35.809,-86.8994,Tennessee,6567,10
Frouard,Frouard,48.7606,6.1289,Grand Est,6566,22
Stickney,Stickney,41.8183,-87.773,Illinois,6566,10
Guarda Mor,Guarda Mor,-17.7708,-47.0978,Minas Gerais,6565,5
Ohio,Ohio,40.5425,-80.0926,Pennsylvania,6565,10
Carnoux-en-Provence,Carnoux-en-Provence,43.2564,5.5644,Provence-Alpes-CÃ´te dâ€™Azur,6564,22
Pilsting,Pilsting,48.7,12.65,Bavaria,6564,44
Voronovytsia,Voronovytsia,49.0989,28.6831,Vinnytsâ€™ka Oblastâ€™,6564,49
Green Hill,Green Hill,36.2349,-86.5733,Tennessee,6563,10
Port Augusta,Port Augusta,-32.4925,137.7658,South Australia,6562,39
Rossford,Rossford,41.5832,-83.5692,Ohio,6562,10
Blackwell,Blackwell,36.8011,-97.3008,Oklahoma,6562,10
Bammental,Bammental,49.3508,8.7758,Baden-WÃ¼rttemberg,6561,44
AridaÃ­a,Aridaia,40.975,22.0583,KentrikÃ­ MakedonÃ­a,6561,123
Bom Sucesso,Bom Sucesso,-23.71,-51.7639,ParanÃ¡,6561,5
Agapovka,Agapovka,53.2942,59.1344,Chelyabinskaya Oblastâ€™,6561,11
Mindszent,Mindszent,46.525,20.185,CsongrÃ¡d,6560,80
Bilokurakyne,Bilokurakyne,49.5167,38.7167,Luhansâ€™ka Oblastâ€™,6560,49
JÅ“uf,Joeuf,49.2297,6.0089,Grand Est,6559,22
Contra Costa Centre,Contra Costa Centre,37.9261,-122.054,California,6558,10
Limours,Limours,48.6456,2.0761,ÃŽle-de-France,6558,22
Saint-AndrÃ©-des-Eaux,Saint-Andre-des-Eaux,47.3139,-2.3108,Pays de la Loire,6558,22
Gorle,Gorle,45.7039,9.7192,Lombardy,6557,52
Muxton,Muxton,52.72,-2.421,Telford and Wrekin,6557,21
Wilhelmsburg,Wilhelmsburg,48.1108,15.61,NiederÃ¶sterreich,6557,73
Outjo,Outjo,-20.1069,16.1503,Kunene,6557,144
Fairfield,Fairfield,44.6372,-69.6751,Maine,6557,10
Whetstone,Whetstone,52.5724,-1.1799,Leicestershire,6556,21
Mut,Mut,36.6458,33.4375,Mersin,6556,16
Lawrence,Lawrence,40.6042,-73.7149,New York,6556,10
Viriat,Viriat,46.2536,5.2167,Auvergne-RhÃ´ne-Alpes,6555,22
NyÃ­rtelek,Nyirtelek,48.0094,21.6322,Szabolcs-SzatmÃ¡r-Bereg,6555,80
Nova AlianÃ§a,Nova Alianca,-21.0158,-49.4958,SÃ£o Paulo,6555,5
Steinenbronn,Steinenbronn,48.6647,9.1225,Baden-WÃ¼rttemberg,6554,44
Billinge,Billinge,53.4932,-2.7129,St. Helens,6554,21
Haparanda,Haparanda,65.8342,24.117,Norrbotten,6554,108
Temozon,Temozon,20.8042,-88.2028,YucatÃ¡n,6553,8
Murr,Murr,48.9636,9.2589,Baden-WÃ¼rttemberg,6553,44
San Miguel de Salinas,San Miguel de Salinas,37.9806,-0.7897,Valencia,6553,33
Trombudo Central,Trombudo Central,-27.2989,-49.79,Santa Catarina,6553,5
Spassk-Ryazanskiy,Spassk-Ryazanskiy,54.4,40.3833,Ryazanskaya Oblastâ€™,6553,11
Roslyn Heights,Roslyn Heights,40.7787,-73.6396,New York,6553,10
Allegheny,Allegheny,40.4583,-78.4768,Pennsylvania,6553,10
Condor,Condor,-28.2078,-53.4869,Rio Grande do Sul,6552,5
La VerriÃ¨re,La Verriere,48.7586,1.9622,ÃŽle-de-France,6551,22
Algarrobo,Algarrobo,36.7667,-4.0333,Andalusia,6551,33
GÃ©menos,Gemenos,43.2961,5.6269,Provence-Alpes-CÃ´te dâ€™Azur,6551,22
Petershausen,Petershausen,48.4103,11.4708,Bavaria,6551,44
Horstmar,Horstmar,52.0806,7.3083,North Rhine-Westphalia,6551,44
Ivanychi,Ivanychi,50.6419,24.3606,Volynsâ€™ka Oblastâ€™,6551,49
South Hill,South Hill,42.4113,-76.4883,New York,6551,10
Livigno,Livigno,46.5333,10.1333,Lombardy,6550,52
Tuckahoe,Tuckahoe,40.953,-73.823,New York,6549,10
ChangÃ©,Change,47.9878,0.2819,Pays de la Loire,6549,22
Pollenza,Pollenza,43.2678,13.3481,Marche,6549,52
ItambaracÃ¡,Itambaraca,-23.0178,-50.4058,ParanÃ¡,6549,5
Waikoloa Village,Waikoloa Village,19.9285,-155.8185,Hawaii,6549,10
Cove,Cove,51.2965,-0.7939,Hampshire,6548,21
Northam,Northam,-31.6531,116.6661,Western Australia,6548,39
Weisendorf,Weisendorf,49.6167,10.8333,Bavaria,6548,44
Tsuman,Tsuman,50.8333,25.8833,Volynsâ€™ka Oblastâ€™,6548,49
Juva,Juva,61.8972,27.8569,EtelÃ¤-Savo,6548,125
Keyes,Keyes,37.5618,-120.9088,California,6548,10
CipotÃ¢nea,Cipotanea,-20.905,-43.3658,Minas Gerais,6547,5
Hiroo,Hiroo,42.2861,143.3117,HokkaidÅ,6547,1
Cumming,Cumming,34.2064,-84.1337,Georgia,6547,10
Portage,Portage,40.3868,-78.6746,Pennsylvania,6546,10
Shechengtan,Shechengtan,37.1995,112.9408,Shanxi,6546,7
La BassÃ©e,La Bassee,50.5336,2.8072,Hauts-de-France,6545,22
Palma,Palma,-21.375,-42.3139,Minas Gerais,6545,5
Montesano sulla Marcellana,Montesano sulla Marcellana,40.2833,15.7,Campania,6544,52
Ä°psala,Ipsala,40.9181,26.3831,Edirne,6544,16
Ribeira de Pena,Ribeira de Pena,41.5167,-7.8,Vila Real,6544,135
Kubei,Kubei,45.7925,28.7475,Odesâ€™ka Oblastâ€™,6544,49
Trimbach,Trimbach,47.3636,7.9,Solothurn,6543,163
BlatnÃ¡,Blatna,49.425,13.8818,JihoÄeskÃ½ Kraj,6543,87
Fox Point,Fox Point,43.1581,-87.9013,Wisconsin,6543,10
Montebello Vicentino,Montebello Vicentino,45.45,11.3833,Veneto,6542,52
Marineo,Marineo,37.95,13.4167,Sicilia,6541,52
Slippery Rock,Slippery Rock,41.0695,-80.058,Pennsylvania,6541,10
Clairton,Clairton,40.2976,-79.8853,Pennsylvania,6541,10
Oakmont,Oakmont,40.5201,-79.8365,Pennsylvania,6541,10
Å»migrÃ³d,Zmigrod,51.4703,16.905,DolnoÅ›lÄ…skie,6540,77
Fairview,Fairview,34.9296,-85.294,Georgia,6540,10
Plaquemine,Plaquemine,30.2834,-91.2429,Louisiana,6539,10
Laneuveville-devant-Nancy,Laneuveville-devant-Nancy,48.6553,6.2314,Grand Est,6538,22
Cwmafan,Cwmafan,51.6155,-3.7717,Neath Port Talbot,6538,21
Sudova Vyshnya,Sudova Vyshnya,49.7892,23.3722,Lâ€™vivsâ€™ka Oblastâ€™,6538,49
Itteville,Itteville,48.5142,2.3419,ÃŽle-de-France,6537,22
PloÄe,Ploce,43.0525,17.4367,DubrovaÄko-Neretvanska Å½upanija,6537,118
Havelberg,Havelberg,52.825,12.0744,Saxony-Anhalt,6537,44
Calatafimi,Calatafimi,37.9,12.85,Sicilia,6537,52
Elkin,Elkin,36.2621,-80.8441,North Carolina,6536,10
AlÅ«ksne,Aluksne,57.4239,27.0503,AlÅ«ksnes Novads,6535,128
Skelton,Skelton,54.5619,-0.9874,Redcar and Cleveland,6535,21
Tsiolkovskiy,Tsiolkovskiy,51.7603,128.1212,Amurskaya Oblastâ€™,6535,11
CÃ¢ndido GodÃ³i,Candido Godoi,-27.9519,-54.7519,Rio Grande do Sul,6535,5
Cliza,Cliza,-17.5919,-65.9342,Cochabamba,6534,46
Plattsmouth,Plattsmouth,41.0053,-95.894,Nebraska,6534,10
De Queen,De Queen,34.0426,-94.342,Arkansas,6534,10
Swanton,Swanton,44.9081,-73.1252,Vermont,6534,10
Hapeville,Hapeville,33.6609,-84.4093,Georgia,6534,10
Laurence Harbor,Laurence Harbor,40.4489,-74.2494,New Jersey,6534,10
Wingerworth,Wingerworth,53.2,-1.43,Derbyshire,6533,21
Tuiuti,Tuiuti,-22.8158,-46.6939,SÃ£o Paulo,6533,5
BÃ¡nica,Banica,19.0833,-71.6833,El Valle,6533,57
TeyÃ¡,Teya,41.4986,2.3242,Catalonia,6532,33
MaipÄdu,Maipadu,14.5,80.1667,Andhra Pradesh,6532,3
Immenstaad am Bodensee,Immenstaad am Bodensee,47.6667,9.3667,Baden-WÃ¼rttemberg,6532,44
Neuenstein,Neuenstein,49.2,9.5833,Baden-WÃ¼rttemberg,6531,44
Cellino San Marco,Cellino San Marco,40.4667,17.9667,Puglia,6530,52
GonnosfanÃ diga,Gonnosfanadiga,39.4933,8.6629,Sardegna,6530,52
Saghyz,Saghyz,48.2364,54.8819,AtyraÅ«,6530,72
BarÃ£o de Cotegipe,Barao de Cotegipe,-27.6208,-52.38,Rio Grande do Sul,6529,5
Quirihue,Quirihue,-36.2833,-72.5333,Ã‘uble,6529,29
Diosig,Diosig,47.3,22,Bihor,6529,75
ÃŽnsurÄƒÅ£ei,Insuratei,44.9167,27.6,BrÄƒila,6528,75
Ban Phon Yai,Ban Phon Yai,17.1821,104.3316,Sakon Nakhon,6528,12
Meung-sur-Loire,Meung-sur-Loire,47.8286,1.6983,Centre-Val de Loire,6527,22
Phanom Sarakham,Phanom Sarakham,13.7478,101.3553,Chachoengsao,6527,12
Chalonnes-sur-Loire,Chalonnes-sur-Loire,47.3506,-0.7639,Pays de la Loire,6527,22
Mae Hong Son,Mae Hong Son,19.3011,97.97,Mae Hong Son,6526,12
Ceriano Laghetto,Ceriano Laghetto,45.6333,9.0833,Lombardy,6526,52
Conquista,Conquista,-19.9369,-47.5419,Minas Gerais,6526,5
Atlantic,Atlantic,41.3957,-95.0138,Iowa,6526,10
Mattighofen,Mattighofen,48.1067,13.1494,OberÃ¶sterreich,6524,73
San Vicente de Mont-Alt,San Vicente de Mont-Alt,41.5803,2.5086,Catalonia,6523,33
MarisÃ³polis,Marisopolis,-6.8419,-38.3469,ParaÃ­ba,6522,5
Granby,Granby,43.2918,-76.4408,New York,6522,10
Castroville,Castroville,36.765,-121.7535,California,6521,10
Wiesendangen,Wiesendangen,47.5222,8.7911,ZÃ¼rich,6521,163
FelsÅ‘zsolca,Felsozsolca,48.1083,20.8556,Borsod-AbaÃºj-ZemplÃ©n,6521,80
VÃ©lez Rubio,Velez Rubio,37.65,-2.0667,Andalusia,6521,33
Haag in Oberbayern,Haag in Oberbayern,48.162,12.1794,Bavaria,6520,44
Horn,Horn,48.6653,15.6558,NiederÃ¶sterreich,6520,73
Beyram,Beyram,27.4306,53.5144,FÄrs,6520,20
RÄcherla,Racherla,15.4667,78.9667,Andhra Pradesh,6518,3
Knetzgau,Knetzgau,49.9833,10.55,Bavaria,6518,44
Uffenheim,Uffenheim,49.5438,10.234,Bavaria,6518,44
BeliÅ¡Ä‡e,Belisce,45.6825,18.4069,OsjeÄko-Baranjska Å½upanija,6518,118
Strongoli,Strongoli,39.2667,17.0667,Calabria,6518,52
Luba,Luba,17.3181,120.6952,Abra,6518,4
Yarmouth,Yarmouth,43.8361,-66.1175,Nova Scotia,6518,36
Leona Vicario,Leona Vicario,20.9922,-87.2028,Quintana Roo,6517,8
Melhus,Melhus,63.2856,10.2781,SÃ¸r-TrÃ¸ndelag,6517,122
Russells Point,Russells Point,40.468,-83.8939,Ohio,6517,10
Martins Ferry,Martins Ferry,40.1014,-80.7253,Ohio,6517,10
West View,West View,40.5182,-80.0333,Pennsylvania,6516,10
Vairano Patenora,Vairano Patenora,41.3333,14.1333,Campania,6515,52
Spinazzola,Spinazzola,40.9667,16.0833,Puglia,6515,52
Milford,Milford,42.587,-83.6012,Michigan,6515,10
Avallon,Avallon,47.49,3.9083,Bourgogne-Franche-ComtÃ©,6513,22
Vitorino,Vitorino,-26.2769,-52.7839,ParanÃ¡,6513,5
Kingston,Kingston,41.4738,-71.5236,Rhode Island,6513,10
Air Force Academy,Air Force Academy,38.9942,-104.8639,Colorado,6512,10
De Soto,De Soto,38.9686,-94.9548,Kansas,6512,10
Bile,Bile,48.4936,39.0367,Luhansâ€™ka Oblastâ€™,6512,49
BÃ©cal,Becal,20.4414,-90.0275,Campeche,6511,8
Avon,Avon,39.6445,-106.5133,Colorado,6511,10
Adis,Adis,29.6919,-7.9856,Souss-Massa,6511,41
Mount Maunganui,Mount Maunganui,-37.643,176.185,Bay of Plenty,6510,86
LuÃ­s Domingues,Luis Domingues,-1.2678,-45.8728,MaranhÃ£o,6510,5
Newbridge,Newbridge,51.67,-3.136,Caerphilly,6509,21
PÃ©ronnas,Peronnas,46.1786,5.2028,Auvergne-RhÃ´ne-Alpes,6509,22
GryfÃ³w ÅšlÄ…ski,Gryfow Slaski,51.028,15.4148,DolnoÅ›lÄ…skie,6509,77
DuttalÅ«ru,Duttaluru,14.8526,79.4046,Andhra Pradesh,6509,3
KerekegyhÃ¡za,Kerekegyhaza,46.9369,19.4769,BÃ¡cs-Kiskun,6509,80
Condom,Condom,43.9575,0.3725,Occitanie,6508,22
Salem,Salem,40.4071,-79.5141,Pennsylvania,6508,10
Naples Manor,Naples Manor,26.0892,-81.7254,Florida,6507,10
Osterburken,Osterburken,49.4308,9.4261,Baden-WÃ¼rttemberg,6507,44
Nishiharadai,Nishiharadai,32.8347,130.9031,Kumamoto,6507,1
Arbucias,Arbucias,41.8161,2.5142,Catalonia,6507,33
Heathcote,Heathcote,40.3908,-74.5756,New Jersey,6507,10
Yass,Yass,-34.8203,148.9136,New South Wales,6506,39
Rittman,Rittman,40.9736,-81.7849,Ohio,6506,10
Bangor Base,Bangor Base,47.7227,-122.7146,Washington,6506,10
SokolÃ©,Sokole,14.8347,5.7036,Tahoua,6506,104
Rodenberg,Rodenberg,52.3128,9.3594,Lower Saxony,6505,44
Oberding,Oberding,48.3167,11.85,Bavaria,6505,44
PiikkiÃ¶,Piikkio,60.425,22.5167,Varsinais-Suomi,6505,125
Dayr al JarnÅ«s,Dayr al Jarnus,28.61,30.7067,Al MinyÄ,6504,9
Strathalbyn,Strathalbyn,-35.2667,138.9,South Australia,6504,39
Herrera,Herrera,37.3667,-4.8333,Andalusia,6504,33
Anadarko,Anadarko,35.0652,-98.2441,Oklahoma,6504,10
Villers-le-Bouillet,Villers-le-Bouillet,50.5833,5.2667,Wallonia,6503,78
XÄ±ndÄ±rÄ±stan,Xindiristan,40.1214,47.1075,AÄŸdam,6502,63
LabruguiÃ¨re,Labruguiere,43.5392,2.2633,Occitanie,6502,22
Lehliu-GarÄƒ,Lehliu-Gara,44.4386,26.8533,CÄƒlÄƒraÅŸi,6502,75
Ras Ijerri,Ras Ijerri,33.7833,-5.7167,FÃ¨s-MeknÃ¨s,6502,41
Ã‰pÃ´ne,Epone,48.9558,1.8153,ÃŽle-de-France,6500,22
